close,high,low,open
8200.8,8332.94,7900.17,8013.38
8754.69,8761.98,8153.7,8203.45
9318.42,9474.62,8746.56,8754.62
9733.2,9733.61,9316.84,9318.42
9906.04,9969.58,9638.2,9732.63
9837.86,11417.84,8938.7,9906.04
9946.76,10689.06,9023.77,9848.05
10861.47,10942.8,9420.93,9947.08
10912.73,11175.23,10715.55,10861.47
11246.21,11851.09,10578.43,10912.72
11623.91,11624.63,10917.81,11244.2
11667.13,11901.87,11486.13,11624.37
13749.57,13843.2,11661.76,11667.13
16850.31,16879.26,13401.61,13750.09
16047.61,17294.85,13906.1,16867.98
14843.42,16313.18,13151.47,16048.18
15059.6,15783.2,13031,14839.98
16732.47,17399.18,15024.56,15060.45
17083.9,17560.65,16254.53,16733.29
16286.82,17267.96,15669.86,17083.9
16467.91,16941.08,16023.64,16286.82
17604.85,17987.03,16442.2,16467.91
19345.49,19587.7,17318.54,17594.08
19065.71,19870.62,18750.91,19346.6
18972.32,19221.1,18114.42,19065.71
17523.7,19021.97,16812.8,18971.19
16461.97,17813.6,15642.69,17521.73
15632.12,17301.83,14952.98,16461.09
13664.97,15823.72,10875.71,15632.12
14396.46,15493.23,13356.07,13664.97
13789.95,14413.72,12166.45,14396.63
13833.49,14467.43,13010.71,13789.95
15756.56,16094.67,13748.49,13830.19
15416.64,16514.59,14534.66,15757.02
14398.7,15505.51,13466.07,15416.34
14392.57,15109.81,13951.08,14398.45
12531.52,14461.46,11962.09,14392.14
13850.4,14241.82,12359.43,12532.38
13444.88,13921.53,12877.67,13850.49
14754.13,15306.13,12934.16,13444.88
15156.62,15435.01,14579.71,14754.09
15180.08,15408.66,14244.67,15156.49
16954.78,17126.95,14832.36,15180.08
17172.3,17252.85,16286.57,16954.76
16228.16,17184.81,15791.13,17174.5
14976.17,16302.92,13902.31,16228.26
14468.5,15390.28,14221.55,14976.17
14919.49,14919.49,13450.54,14468.09
13308.06,14979.96,12825.95,14920.36
13841.19,14129.08,12851.91,13308.06
14243.12,14595.04,13830.28,13841.19
13638.63,14415.67,13031.91,14244.12
13631.98,14355.82,13416.71,13638.63
11282.49,13648.84,10032.69,13634.6
11162.7,11736.3,9205.38,11282.49
11175.52,12018.43,10642.33,11162.7
11521.76,11780.49,10867.18,11175.52
12783.94,13031.04,11502.11,11521.82
11549.93,12787.35,11101.73,12783.54
10814.52,11913.74,10067.76,11549.98
10858.23,11388.52,9980.5,10814.52
11429.02,11531.6,10506.55,10853.78
11175.87,11741.92,10930.34,11428.11
11104.2,11656.54,10346.86,11175.87
11459.71,11638.69,10879.2,11104.34
11767.74,12064.19,11407.94,11460.39
11233.95,11860.29,11089.52,11767.74
10107.26,11263.7,9871.21,11234.32
10226.86,10377.96,9698.13,10107.4
9114.72,10280.84,8726.95,10226.86
8870.82,9147.93,7786.2,9114.73
9251.27,9504.37,8194.68,8872.87
8218.05,9400.99,7889.83,9251.27
6937.08,8391.29,6627.31,8218.05
7701.25,7932.38,5968.36,6936.43
7592.72,8572.68,7208.86,7701.25
8260.69,8643.94,7590.48,7593.78
8696.83,8743.2,7775.36,8259.26
8569.29,9081.49,8176.25,8696.83
8084.61,8573.35,7862.31,8569.32
8911.27,8997.34,8084.41,8084.61
8544.69,8955.15,8379.35,8911.17
9485.64,9508.22,8542.98,8544.69
10033.75,10223.58,9363.38,9485.64
10188.73,10303.14,9720.38,10033.75
11097.21,11119.45,10074.07,10188.73
10417.23,11288.34,10161.01,11097.21
11182.28,11265.96,10336.32,10418.12
11256.43,11802.23,11130.95,11182.28
10481.66,11295.58,10256.21,11256.78
9847.96,10941.57,9757.19,10481.66
10175.51,10420.67,9604,9847.96
9705.73,10528,9396.54,10175.51
9610.11,9873.79,9329.44,9705.73
10326.5,10457.51,9411.82,9610.11
10594.76,10879.38,10154.24,10326.5
10334.44,11067.76,10303.14,10594.76
10929.37,11090.3,10247.56,10334.44
11043.12,11191.94,10801.45,10929.37
11465.36,11530.66,11043.12,11043.12
11504.42,11539.79,11084.01,11465.36
11440.73,11694.15,11431.55,11503.94
10735.45,11441.65,10589.28,11440.33
9928.56,10913.7,9470.73,10735.45
9316.72,10119.21,9086.85,9928.56
9252.76,9433.38,8393.45,9316.77
8797.27,9518.62,8727.43,9252.76
9544.84,9735.64,8484.32,8797.27
9142.15,9907.41,8796.52,9543.98
9160.12,9486.12,8856.65,9142.27
8217.7,9360.66,7966.94,9160.12
8268.41,8432.12,7698.47,8216.22
8283.23,8616.63,7924.11,8267.95
7883.45,8360.64,7765.41,8283.23
8215.4,8299.86,7318.46,7882.67
8623.14,8725.6,8129.66,8215.5
8920.71,9056.23,8339.8,8623.14
8911.35,9184.51,8778.69,8920.53
8724.98,9107,8500.88,8911.37
8934.8,8935.88,8307.58,8724.98
8548.06,9036.23,8515.53,8935.51
8472.84,8690.36,8395.85,8548.39
8152.2,8521.04,7869.27,8472.56
7808.48,8226.24,7752.3,8152.18
7959.78,8117.79,7752.6,7808.42
7106.62,7983.77,6927.11,7959.78
6853.76,7280.27,6595.26,7106.62
6943.77,7228.4,6806.34,6853.75
6835.84,7056.22,6463.54,6943.77
7074.6,8218.66,6792.3,6835.58
7434.3,7528.97,7039.88,7074.65
6815.5,7442.42,6727.09,7434.3
6790.45,6933.66,6602.38,6815.5
6634.86,6869.53,6526.67,6790.45
6917.2,7083.85,6624.47,6634.86
7049.92,7132.03,6911.02,6917.2
6789.53,7204.28,6633.69,7049.92
6871.07,6922.84,6676.72,6789.53
6977.13,6999.37,6839.16,6871.07
7927.73,8051.95,6791.33,6977.04
7899.11,8237.16,7758.8,7927.73
8022.51,8195.34,7841.19,7898.74
8376.73,8437.03,8021.04,8022.51
8079.77,8430.93,7929.24,8376.73
7921.63,8187.6,7858.12,8079.77
8189.96,8246.57,7908.92,7921.65
8301.82,8321.01,8136.42,8189.92
8877.08,8945.14,8243.49,8301.82
8935.72,9047.82,8631.18,8877.15
8823.36,9043.98,8788.44,8935.85
8968.25,9025.73,8804.2,8823.46
9655.77,9741.91,8957.68,8967.86
8873.62,9765.23,8757.06,9657.69
9282.12,9315.13,8669.38,8873.57
8938.47,9385.87,8923.48,9289.01
9351.47,9435.9,8892.52,8938.47
9407.04,9552.67,9189.07,9349.94
9248.45,9459.81,9133.6,9407.35
9077.28,9251.66,8851.1,9248.25
9232.19,9271.62,8993.82,9077.28
9745.04,9817.19,9172.28,9232.19
9699.61,9785.15,9547.21,9746.26
9845.9,9968.85,9687.09,9700.37
9644.92,9936.96,9441.93,9846.44
9377.81,9662.23,9202.13,9643.99
9196.13,9472.09,9063.07,9377.08
9321.16,9373.46,8987.27,9196.13
9032.22,9393.95,9017.13,9321.52
8421,9032.27,8363.5,9032.22
8486.67,8653.8,8225.97,8420.82
8709.46,8773.96,8350.91,8488.07
8672.9,8883,8312.72,8709.46
8480.16,8848.69,8441.25,8672.88
8344.78,8501.65,8119.17,8480.16
8071.04,8476.45,8015.77,8342.69
8247.91,8280.45,7940.35,8071.04
8249.24,8397.27,8160.8,8247.91
8533,8591.45,8181.46,8249.24
8419.65,8585.85,8347.88,8533.22
7992.75,8428.6,7962.43,8419.67
7505.77,8031.63,7460.66,7992.75
7584.74,7729.48,7283.77,7505.77
7475.36,7652.37,7347.96,7584.78
7355.06,7626.69,7314.71,7475.36
7362.23,7420.07,7256.67,7355.06
7118.88,7455.55,7092.91,7362.23
7474.75,7533.03,7069.01,7118.88
7393.02,7571.08,7295.78,7474.75
7502.15,7608.87,7349.52,7393.02
7530.55,7614.66,7370.27,7501.74
7643.26,7697.34,7467.79,7530.55
7719.75,7774.96,7606.76,7643.26
7503.2,7760.73,7469.21,7719.73
7629.4,7672.7,7394.97,7503.32
7661.79,7701.35,7504.98,7629.4
7700.11,7755.92,7651.13,7661.79
7627.52,7709.61,7559.5,7700.4
7513.69,7691.74,7495.72,7627.56
6773.72,7514.04,6661.98,7513.76
6887.37,6913.85,6652.89,6773.72
6556.94,6888.33,6462.61,6887.43
6310.43,6623,6140.63,6556.94
6643.26,6719.44,6286.23,6310.43
6396.71,6667.23,6380.69,6643.63
6503.1,6569.15,6345.99,6396.71
6457.78,6585.77,6446.38,6503.1
6714.82,6802.03,6401.41,6457.78
6741.28,6839.6,6672.2,6714.56
6761.27,6817.9,6569.96,6741.28
6720.64,6790.08,6687.66,6761.27
6051.47,6731.51,5941.32,6720.64
6166.54,6257.88,6033.2,6051.47
6157.78,6254.02,5782.13,6166.36
6260.35,6344.45,6095.25,6157.78
6088.39,6286.36,6067.49,6260.4
6141.57,6192.11,6021.69,6092.26
5871.28,6172.23,5844.26,6141.57
6203.8,6286.67,5813.02,5870.81
6385.38,6503.33,6194.51,6203.81
6339.04,6429.5,6262.72,6385.43
6615.66,6673.71,5537.86,6342.69
6509.58,6670.3,6473.48,6616.6
6590.06,6777.97,6411.13,6508.43
6534.81,6691.32,6448.23,6589.77
6602.02,6633.44,6458.14,6534.81
6758.08,6814.42,6518.23,6602.03
6707.38,6782.85,6684.15,6758.08
6668.84,6803.1,6625.58,6707.46
6306.85,6683.61,6277.23,6668.84
6394.36,6405.59,6293.68,6306.87
6253.6,6394.93,6084,6394.36
6229.83,6349.21,6131.54,6253.66
6268.75,6332.46,6190.18,6229.61
6364.26,6401.5,6245.75,6268.32
6740.55,6761.84,6349.83,6364.26
7326.7,7476.24,6677.56,6740.54
7383.39,7590.65,7253.71,7326.76
7477.5,7563.7,7289.9,7383.39
7333.93,7676.55,7279.34,7477.1
7405.4,7453.07,7220.37,7333.93
7398.64,7569.28,7345.25,7405.4
7718,7798.59,7376.66,7398.64
8395.82,8485.71,7692.16,7718
8170.23,8481.11,8061.07,8395.81
7937.25,8302.24,7862.67,8170.37
8182.89,8278.01,7806.25,7937.1
8230.87,8238.04,8070.04,8182.88
8216.78,8291.55,8123.53,8230.82
8176.06,8273.61,7867.44,8216.7
7735.3,8176.27,7663.7,8176.08
7610.9,7760.74,7449.31,7736.25
7542.34,7713.32,7470.86,7610.9
7417.6,7542.49,7296.76,7542.34
7017.89,7490.89,6940.15,7417.6
7042.39,7092.53,6898.31,7017.89
6945.78,7160.4,6854.79,7042.57
6723.21,7150.86,6685.02,6945.77
6285.02,6723.99,6133.03,6723.29
6543.24,6631.23,6195.02,6285.06
6153.41,6582.14,6025.91,6543.25
6242.54,6488.55,6014.26,6152.95
6322.92,6483.39,6176.89,6242.53
6263.2,6545.02,6157.03,6322.41
6199.6,6266.5,5891.87,6263.2
6274.22,6620.07,6193.63,6199.63
6323.81,6478.07,6217.33,6274.22
6591.16,6594.72,6300.45,6323.81
6405.71,6622.16,6322.44,6591.18
6502.18,6560.88,6330.56,6405.74
6269.9,6537.54,6248.39,6502.24
6491.11,6506.69,6259.81,6270.09
6366.13,6890.79,6264.34,6491.09
6538.95,6575.28,6356.96,6366.14
6708.96,6736.83,6481.76,6539.13
6749.56,6808.89,6684.19,6708.94
6720.6,6793.17,6588.48,6749.71
6915.73,6944.21,6674.84,6720.6
7091.38,7136.71,6877.2,6915.92
7052,7137.47,6944.76,7091.38
6998.76,7072.64,6818.69,7051.61
7026.96,7096.73,6903.08,6998.76
7203.46,7272.03,7025.58,7026.96
7301.26,7384.38,7144.71,7203.46
7270.05,7350.58,7204.89,7301.25
7369.86,7417.65,7246.76,7270.05
6705.03,7401.43,6694.06,7369.89
6515.42,6727.19,6295.11,6705.06
6411.78,6549.39,6345.48,6515.42
6200.16,6480.57,6134.76,6413.12
6249.07,6451.25,6161.83,6200.23
6324.43,6371.42,6247.64,6249.07
6295.54,6415.51,6199.19,6324.43
6337.11,6357.89,6208.28,6295.54
6492,6534.89,6337.08,6337.08
6486.01,6591.59,6393.84,6492.17
6522.08,6573.19,6473.47,6485.39
6502.44,6525.05,6404.31,6522.68
6261.48,6538.82,6216.83,6502.44
6346.44,6393.39,6238.25,6261.33
6398.8,6522.9,6131.02,6346.44
6505.9,6551.93,6361.33,6398.83
6762.06,6785.22,6501.01,6505.97
6716.6,6834.49,6633.01,6762.07
6702.7,6768.56,6663.9,6716.6
6583.53,6717.6,6557.82,6702.73
6437.74,6583.54,6333.21,6583.53
6462.6,6543.92,6383.16,6437.74
6686.13,6733.94,6434.76,6462.6
6635.38,6806.1,6545.41,6686.13
6603.75,6635.42,6474.23,6635.4
6623.71,6741.96,6543.68,6603.75
6594.98,6662.6,6510.54,6623.82
6525.47,6618.95,6478.04,6594.98
6492.26,6537.07,6428.98,6525.46
6579.79,6622.32,6486.86,6492.61
6632.87,6683.55,6546.98,6580
6589.94,6637.08,6563.25,6632.88
6601.15,6622.49,6535.02,6589.94
6650.07,6698.31,6565.01,6601.46
6631.79,6657,6589.39,6650.07
6581.07,6633.22,6487.86,6631.79
6209.47,6581.59,6171.95,6581.07
6250.85,6296.56,6173.86,6209.47
6267.27,6280.73,6238.92,6252.1
6277.73,6346.56,6247.17,6267.27
6612.36,7234.83,6244.77,6277.73
6583.05,6724.91,6545.54,6612.69
6574.52,6589.2,6511.6,6583.05
6488.72,6616.27,6445.05,6576.4
6469.28,6503.09,6449.36,6489.37
6490.56,6645.2,6395.45,6469.28
6509.87,6557.39,6474.47,6490.6
6483.23,6531.23,6460.38,6509.87
6470.22,6496.2,6438.99,6484.32
6476.25,6538.35,6465.73,6470.63
6462.77,6497.9,6432.3,6476.52
6457.21,6514,6441.81,6462.77
6470.17,6479,6445.95,6457.21
6470.74,6483.24,6444.74,6470.17
6313.91,6483.39,6282.58,6470.74
6309.11,6340.68,6286.3,6314.38
6342.61,6391.25,6241.49,6309.11
6381.3,6402.59,6322.6,6342.81
6394.66,6420.93,6371.57,6381.3
6376.32,6398.09,6336.96,6394.65
6467.05,6498.16,6351.92,6376.55
6433.74,6475.8,6406.69,6467.05
6479.72,6482.81,6412.56,6433.53
6529.68,6562.79,6476.59,6479.72
6446.06,6542.42,6438.27,6530.94
6377.99,6457.97,6352.45,6446.06
6396.37,6419.92,6376.17,6377.99
6408.18,6414.18,6326.38,6396.39
6375.08,6435.41,6350.87,6408.18
6339.17,6389.43,6315.58,6375.08
5741.47,6375.7,5469.93,6339.17
5647.5,5767.06,5300.75,5740.51
5586.27,5676.54,5487.87,5647.5
5568.94,5602.01,5524.7,5586.97
5615.26,5701.35,5567.95,5567.95
4809.62,5615.98,4757.01,5615.26
4441.81,4953.56,4168.25,4809.62
4593.04,4689.55,4315.58,4441.81
4320.68,4640.72,4297.21,4593.04
4343.42,4419.48,4157.19,4320.68
3854.11,4432,3741.2,4343.42
4004.15,4165.93,3550.04,3854.11
3784.59,4124.7,3598.81,4004.46
3822.99,3878.9,3613.11,3784.77
4263.55,4398.57,3822.94,3822.99
4286.69,4444.39,4130.68,4263.52
4009.67,4331.07,3916.3,4286.85
4197.46,4309.65,3942.62,4009.67
4143.86,4318.79,4077.67,4197.7
3871.41,4159.01,3795.18,4143.86
3948.44,4082.68,3770.92,3871.41
3737.53,3961.8,3719.19,3948.44
3485.18,3883.43,3467.92,3737.53
3420.57,3576.11,3248,3485.18
3461.07,3602.49,3295.21,3420.57
3592.84,3718.58,3436.5,3461.07
3467.16,3645.49,3416.77,3592.84
3401.02,3483.58,3348.98,3467.16
3485.59,3545.37,3380.48,3401.02
3305.11,3493.76,3272.81,3485.59
3235.48,3333.24,3180.97,3305.11
3232.51,3271.76,3169.53,3235.48
3255.37,3319.83,3227.4,3232.51
3548.19,3639.65,3239.06,3255.37
3715.85,3727.99,3481.46,3548.19
3736.54,3969.7,3693.57,3715.85
4137.66,4225.52,3712.82,3736.54
3898.81,4247.71,3831.2,4137.66
4045.24,4060.34,3849.23,3898.81
4007.63,4117.65,3972.39,4045.24
4081.95,4303.37,4006.6,4007.63
3834.73,4094.61,3734.85,4081.95
3848.78,3923.93,3746.86,3834.73
3646.09,3888.92,3622.39,3848.78
3947.86,4007.71,3628.43,3646.09
3797.06,4004.14,3774.38,3947.86
3896.21,3925.18,3760.8,3797.06
3747.39,3904.28,3701.48,3896.21
3880.15,3938.75,3696.94,3747.39
3961.01,3989.59,3826.29,3880.15
3835.86,3965.52,3778.76,3961.01
3874.06,3901.65,3783.88,3835.86
3855.39,3926.92,3841.13,3874.06
4102.85,4145.16,3829.09,3855.39
4050.4,4132.62,4001.35,4102.85
4040.75,4156.16,3990.34,4050.4
4048.34,4092.91,4013,4040.75
3668.15,4085.09,3631.07,4048.34
3669.2,3729.69,3616.41,3668.15
3664.38,3692.12,3611.2,3669.2
3551.24,3675.2,3528.24,3664.38
3703.9,3748.88,3544.53,3551.24
3621.24,3724.3,3590.49,3703.9
3643.99,3704.37,3611.38,3621.24
3685.3,3695.28,3586.92,3643.99
3648.05,3685.39,3620.44,3685.3
3729.78,3799.62,3643.01,3648.05
3567.73,3754.65,3529.25,3729.78
3571.92,3599.83,3535.19,3567.73
3602.04,3635.69,3473.77,3571.92
3572.05,3631.15,3543.96,3602.04
3598.52,3616.33,3546.5,3572.05
3582.89,3607.43,3539.41,3598.52
3596.5,3676.4,3578.62,3582.89
3565.08,3605.99,3511.29,3596.5
3453.42,3567.56,3402.56,3565.08
3418.25,3463.2,3369.19,3453.42
3467.21,3488.91,3395.94,3418.25
3434.13,3499.78,3422.83,3467.21
3461.63,3478.55,3398.96,3434.13
3508.68,3519.14,3441.21,3461.63
3449.62,3514.43,3424.42,3508.68
3431.24,3470.8,3429.21,3449.62
3447.66,3447.88,3415.67,3431.24
3394.89,3459.33,3362.24,3447.66
3375.33,3406.54,3369.1,3394.89
3660.03,3735.1,3363.32,3375.33
3652.26,3673.71,3616.11,3660.03
3685.14,3689.32,3611.46,3652.26
3611.34,3688.59,3608.18,3685.14
3617.41,3648.67,3574.22,3611.34
3605.87,3655.89,3590.01,3617.41
3588.72,3619.7,3567.39,3605.87
3593.49,3640.65,3575.95,3588.72
3617.24,3639.75,3592.04,3593.49
3670.92,3706.17,3608.18,3617.24
3912.57,3952.44,3661.42,3670.92
3924.24,4010.91,3882.52,3912.57
3974.05,3992.31,3898.91,3924.24
3937.04,4026.54,3900.28,3974.05
3983.53,3996.15,3917.66,3937.04
4149.09,4192.39,3948.48,3983.53
3771.62,4221.62,3755.38,4149.09
3845.51,3885.06,3771.53,3771.62
3817.88,3852.66,3791.9,3845.51
3830.72,3851.84,3699.53,3817.88
3823.37,3909.86,3798,3830.72
3831.48,3866.12,3822.67,3823.37
3842.94,3846.38,3790.74,3831.48
3812.31,3853.28,3788.04,3842.94
3731.28,3831.01,3705.14,3812.31
3874.18,3893.52,3720.49,3731.28
3874.98,3916.29,3839.39,3874.18
3882.61,3911.76,3853.2,3874.98
3868.02,3932.02,3804.98,3882.61
3947.74,3975.25,3860.66,3868.02
3929.84,3948.21,3897.82,3947.74
3874.89,3941.99,3849.45,3929.84
3888.57,3904.7,3827.23,3874.89
3878.44,3898.25,3853.06,3888.57
3881.44,3922.21,3825.03,3878.44
3927.08,3935.1,3876.17,3881.44
4027.01,4069.11,3924.98,3927.08
3998,4030.38,3970.97,4027.01
3988.85,4038.99,3964.31,3998
4024.14,4032.04,3972.47,3988.85
4056.75,4064.95,3995.49,4024.14
3996.93,4082.29,3953.53,4056.75
4000.84,4018.21,3984,3996.93
4007.21,4019.36,3982.47,4000.84
3994.11,4010.3,3970.35,4007.21
3924.55,4005.29,3887.68,3994.11
3942.22,3943.2,3902.52,3924.55
4045.98,4054.32,3932.79,3942.22
4036.45,4046.44,4014.69,4045.98
4111.38,4122.89,4031.22,4036.45
4118.13,4146.88,4066.87,4111.38
4112.69,4129.43,4098.79,4118.13
4151.32,4164.33,4082.2,4112.69
4906.93,5104.42,4147.7,4151.32
4976.59,5335.7,4831.59,4906.93
4913.36,5071.98,4799.77,4976.59
5047.23,5074.13,4897.61,4913.36
5057.25,5240.19,4938,5047.23
5201.16,5266.04,5044.28,5057.25
5294.09,5347.88,5141.23,5201.16
5201.3,5294.09,5159.13,5294.09
5318.6,5460.94,5178.61,5201.3
5048.56,5343.66,4987.65,5318.6
5081.5,5118.61,4927.62,5048.56
5080.66,5128.96,5056.19,5081.5
5165.59,5186.82,5031.2,5080.66
5037.27,5195.31,4969.31,5165.59
5212.81,5232.03,5029.16,5037.27
5236.26,5270.76,5190.81,5212.81
5289.75,5317.78,5232.99,5236.26
5295.53,5353.01,5212.18,5289.75
5326.18,5366.6,5274.45,5295.53
5305.74,5348.59,5232.77,5326.18
5394.67,5444.76,5265.73,5305.74
5539.1,5626.83,5371.31,5394.67
5454.58,5633,5390.98,5539.1
5162.67,5521.61,5031.69,5454.58
5234.09,5361.94,5104.18,5162.67
5229.48,5282.97,5192.45,5234.09
5272.45,5313.7,5218.42,5233.47
5237.96,5299.51,5162.81,5272.45
5350.64,5372.23,5224.64,5237.96
5389.54,5417.17,5346.7,5350.64
5500.72,5531.15,5387.29,5389.54
5753.38,5891.9,5484.78,5500.72
5840.08,5901.36,5596.15,5753.38
5794.14,5849.5,5709.74,5840.08
5748.17,5823.67,5644.15,5794.14
5819.57,6031.54,5748.17,5748.17
5998.71,6032.25,5753.08,5819.57
6171.96,6194.91,5988.65,5998.71
6358.29,6444.57,6133.21,6171.96
7191.36,7394.94,6357.02,6358.29
6977.63,7541.61,6793.21,7191.36
7806.36,8127.75,6873.42,6977.63
7980.13,8297.02,7631.34,7806.36
8183.83,8263.29,7849.92,7980.13
7874.11,8352.25,7679.05,8183.83
7371.96,7930.98,6668.67,7874.11
7266.08,7491.67,7213.72,7371.96
8193.14,8281.66,7257.26,7266.08
7998.29,8193.14,7591.85,8193.14
7947.93,8102.32,7807.77,7998.29
7626.89,8033.76,7533.66,7947.93
7876.5,7971.26,7478.74,7626.89
7996.4,8165.45,7801.57,7876.5
8059.13,8140.82,7948.68,7996.4
8726.23,8779,7894.53,8059.13
8785.17,8931.53,8668.46,8726.23
8718.85,8818.71,8562.2,8785.17
8664.56,8760.48,8444.1,8718.85
8276.25,9065.89,8027.21,8664.56
8550.67,8570.78,8116,8276.25
8555.87,8619.21,8459.65,8550.67
8737.91,8819.9,8547.48,8555.87
8114.49,8740.24,8073.18,8737.91
7677.47,8114.49,7463.94,8114.49
7791.29,7917.14,7591.88,7677.47
7807.36,7872.1,7467.52,7791.29
8002.63,8127.63,7767.37,7807.36
7933.78,8058.91,7796.46,8002.63
7643.44,7964.75,7535.9,7933.78
8021,8061.5,7533.53,7643.44
7917.32,8049.78,7724.58,8021
8174.14,8250,7834.57,7917.32
8235.57,8326.2,8053.65,8174.14
8693.96,8724.42,8180.39,8235.57
8853.56,8905.14,8621.48,8693.96
8979.18,9372.89,8800.96,8853.56
9336.01,9468.85,8976.99,8979.18
9081.71,9357.22,8941.83,9336.01
9280.54,9313.18,9045.47,9081.71
9536.85,9600.28,9219.81,9280.54
10218.87,10230.86,9536.85,9536.85
10689.54,11207.97,10086.32,10218.87
10855.99,11285.51,10513.81,10689.54
11035.74,11100.92,10555.71,10855.99
11740.34,11778.22,10992.37,11035.74
12913.28,13826.76,11679.1,11740.34
11154.09,13314.05,10335.34,12913.28
12355.06,12433,10772.75,11154.09
11884.1,12362.9,11352.27,12355.06
10769.05,12200.02,10677.83,11884.1
10591.87,11207,10006.43,10769.05
10844.13,10927.6,9678.1,10591.87
11981.61,12009.59,10841.91,10844.13
11156.52,12055.11,11067.68,11981.61
10993.25,11435.38,10787.94,11156.52
11248.94,11709.27,10985.4,10993.25
11474.28,11605.43,11109.42,11248.94
12296.16,12386.28,11339.02,11474.28
12567.02,12808.06,12117.31,12296.16
12099.12,13183.73,11569.94,12567.02
11343.12,12099.91,11002.39,12099.12
11797.37,11931.91,11096.61,11343.12
11363.97,11835.87,10827.53,11797.37
10204.41,11447.92,10118.85,11363.97
10850.26,11070.18,9877.02,10204.41
9423.44,11025.76,9366.82,10850.26
9696.15,9982.24,9086.51,9423.44
10638.35,10776.54,9292.61,9696.15
10532.94,10757.41,10135.16,10638.35
10759.42,11094.32,10379.19,10532.94
10586.71,10833.99,10329.89,10759.42
10325.87,10676.6,10072.07,10586.71
9854.15,10328.44,9820.61,10325.87
9772.14,9920.54,9535.78,9854.15
9882.43,10184.43,9744.7,9772.14
9847.45,9890.05,9668.52,9882.43
9478.32,10202.95,9310.47,9847.45
9531.77,9591.52,9135.64,9478.32
9506.93,9717.69,9386.9,9531.77
9595.52,9749.53,9391.78,9506.93
10089.25,10123.94,9581.6,9595.52
10409.79,10488.81,9890.49,10089.25
10528.99,10666.64,10340.82,10409.79
10820.41,10915,10509.35,10528.99
10978.91,11074.95,10572.24,10820.41
11807.96,11945.38,10978.89,10978.91
11467.1,12316.85,11224.1,11807.96
11974.28,12138.55,11393.98,11467.1
11982.8,12042.87,11498.04,11974.28
11865.21,12027.57,11674.06,11982.8
11293.59,11971.35,11232.42,11865.21
11549.06,11584.35,11119.32,11293.59
11387.41,11554.74,11240.38,11549.06
10872,11439.48,10765.3,11387.41
10031.89,10873.44,9924.58,10872
10308.51,10451.61,9497.12,10031.89
10360.43,10544.97,9764.32,10308.51
10220.75,10474.64,10010.76,10360.43
10326.25,10512.89,10079.46,10220.75
10922.16,10937.26,10278.31,10326.25
10770.76,10956.06,10576.37,10922.16
10131.67,10805.7,9870.07,10770.76
10104.11,10231.99,9777.06,10131.67
10410.49,10468.14,10053.67,10104.11
10150.07,10430.99,9911.2,10410.49
10141.75,10353.95,9907.03,10150.07
10364.91,10626.93,10141.75,10141.75
10175.47,10381.92,10038.26,10364.91
9722.83,10281.59,9600.83,10175.47
9492.81,9724.52,9344.69,9722.83
9587.25,9699.85,9368.27,9492.81
9624.54,9714.11,9512.03,9587.25
9768.36,9823.53,9578.66,9624.54
10387.5,10459,9764.76,9768.36
10625.1,10773.27,10296.3,10387.5
10585.2,10827.14,10392.88,10625.1
10556.16,10659.6,10475.88,10585.2
10309.91,10938.39,10228.17,10556.16
10491.96,10574.99,10304.22,10309.91
10420.88,10595.71,10286.85,10491.96
10314.88,10514.59,10101.87,10420.88
10109.46,10395.1,9966.94,10314.88
10165.01,10251.97,9874.13,10109.46
10428.96,10472.07,10057.09,10165.01
10372.29,10591.45,9855.34,10428.96
10365.56,10455.38,10251.96,10372.29
10313.02,10401.53,10279.58,10365.56
10271.79,10411.06,10103.87,10313.02
10198.62,10297.99,10152.47,10271.79
10163.38,10272.19,10100.9,10198.62
10281.03,10368.46,9641.11,10163.38
10176.38,10321.18,10065.55,10281.03
9988.38,10187.64,9944.61,10176.38
10036.98,10096.66,9871.97,9988.38
9694.6,10073.79,9636.2,10036.98
8542.54,9787.58,8107.01,9694.6
8446.97,8752.2,8246.24,8542.54
8074.99,8471.02,7753.71,8446.97
8201.36,8304.22,7888.5,8074.99
8223.65,8345.03,8044.45,8201.36
8065.26,8265.99,7943.33,8223.65
8314.62,8372.24,7736.96,8065.26
8326.64,8537.6,8212.01,8314.62
8391.52,8403.51,8186.3,8326.64
8246.3,8434.63,8105.02,8391.52
8168.05,8267.11,8021.3,8246.3
8172.48,8232.25,8052.51,8168.05
7868.31,8221.03,7822.65,8172.48
8215.11,8326.01,7798.09,7868.31
8191.87,8354.19,8126.71,8215.11
8593.16,8697.56,8132.74,8191.87
8596.57,8672.58,8466.13,8593.16
8278.05,8834.11,8259.77,8596.57
8316.66,8439.44,8272.12,8278.05
8296.34,8498.59,8194.16,8316.66
8363.94,8414.24,8228.06,8296.34
8173.48,8439.31,8116.92,8363.94
8014.39,8193.41,7945.77,8173.48
8082.46,8145.5,7948.95,8014.39
7972.62,8157.36,7850.66,8082.46
7973.63,8108.69,7919.05,7972.62
8247.25,8326.13,7911.49,7973.63
8223.25,8359.52,8177.11,8247.25
8034.5,8318.41,8021.36,8223.25
7479.54,8071.8,7336.06,8034.5
7444.2,7524.31,7370.13,7479.54
8671.1,8783.85,7431.2,7444.2
9258.98,10380.48,8654.84,8671.1
9550.6,9805.42,9114.58,9258.98
